Date,Date,ODC,R2000,Rentabilidad_ODC,Rentabilidad_R2000,Mkt-RF,SMB,HML,RF,Market Premium,ODC Premium,residuos,residuos_normalizados,intervencion,residuos_outlier
2019-06-01,2019-06-01,14.363269805908203,1566.5699462890625,0.1661053955964191,0.066698830858783,0.0699,0.0011,-0.0064,0.0018,0.064898830858783,0.1643053955964191,0.11842415719226426,1.125236129754781,0,0.1271727791026463
2019-07-01,2019-07-01,14.949783325195312,1574.6099853515625,0.0408342617811059,0.0051191315335243,0.0123,-0.0196,0.005,0.0019,0.0032191315335243,0.0389342617811059,0.02442923752185135,0.23212038264557658,0,0.02832415947015391
2019-08-01,2019-08-01,12.979259490966797,1494.8399658203125,-0.1318095246843834,-0.0519884584256702,-0.0255,-0.0239,-0.0476999999999999,0.0016,-0.0535884584256702,-0.1334095246843833,-0.11901675717237586,-1.1308668635841208,0,-0.11959213907196924
2019-09-01,2019-09-01,14.486713409423828,1523.3699951171875,0.1161432914956495,0.0189058279261869,0.0141,-0.0097,0.0676,0.0018,0.0171058279261869,0.1143432914956495,0.09277416081973208,0.8815164079450349,0,0.0977618549198417
2019-10-01,2019-10-01,14.890779495239258,1562.449951171875,0.0278921846795545,0.025330088100471,0.0207,0.0027,-0.0192,0.0015,0.023830088100471,0.0263921846795545,0.001402449988014677,0.013325721998816624,0,0.006919289685621877
2019-11-01,2019-11-01,15.43519687652588,1624.5,0.0365607039887116,0.0389450052616099,0.0387,0.0072,-0.02,0.0012,0.0377450052616099,0.0353607039887116,0.003292507089466927,0.031284562393186714,0,0.009904339688080382
2019-12-01,2019-12-01,15.532835006713867,1668.469970703125,0.0063256809076712,0.0267069451397453,0.0277,0.0076,0.0173,0.0014,0.0253069451397453,0.0049256809076711,-0.020815325000048235,-0.19778190782996935,0,-0.015182268442859376
2020-01-01,2020-01-01,15.168617248535156,1614.06005859375,-0.0234482474075905,-0.0331542410866909,-0.0011,-0.031,-0.0622,0.0013,-0.0344542410866909,-0.0247482474075905,-0.02008897904182522,-0.19088035383734123,0,-0.019158650780886216
2020-02-01,2020-02-01,13.039012908935549,1476.4300537109375,-0.1403954167150777,-0.0891257321373237,-0.0815,0.0108,-0.0382,0.0012,-0.0903257321373237,-0.1415954167150777,-0.1085145463153083,-1.031077535301299,0,-0.11198085839082317
2020-03-01,2020-03-01,14.429564476013184,1153.0999755859375,0.1066454628727839,-0.2471731014203611,-0.1336999999999999,-0.0469,-0.1383,0.0012,-0.2483731014203611,0.1054454628727838,0.2189243922435049,2.0801637240031856,0,0.20302101386112342
2020-04-01,2020-04-01,16.134016036987305,1310.6600341796875,0.1181221764390392,0.1280769065897224,0.136,0.025,-0.0134,0.0,0.1280769065897224,0.1181221764390392,0.04010250585895271,0.38104377988466726,0,0.0538227379933479
2020-05-01,2020-05-01,15.2882661819458,1394.0400390625,-0.0524202934410513,0.0616751811402117,0.0557,0.024,-0.05,0.0001,0.0615751811402116,-0.0525202934410513,-0.09671080464560342,-0.9189213932780095,0,-0.08822372743614357
2020-06-01,2020-06-01,15.085607528686523,1441.3699951171875,-0.0132558297224443,0.0333880124532906,0.0245,0.0266999999999999,-0.0217,0.0001,0.0332880124532906,-0.0133558297224443,-0.04315677236581683,-0.4100646410409241,0,-0.03689566952207215
2020-07-01,2020-07-01,15.116039276123049,1480.4300537109375,0.0020172702609857,0.0267385755928547,0.0583,-0.0235,-0.0144,0.0001,0.0266385755928547,0.0019172702609856,-0.024501130684577592,-0.232803493136712,0,-0.0187632854408279
2020-08-01,2020-08-01,15.224725723266602,1561.8800048828125,0.0071901405624972,0.0535576046102412,0.0762,-0.002,-0.0302,0.0001,0.0534576046102412,0.0070901405624972,-0.03297099221887467,-0.3132819566392067,0,-0.02512270348158171
